date	time	relative time [s]	Cn [P/cm^3]	none	X50(V) [micro-m]	none	
12/13/2016	12:31:27 PM	3380.47	64457.320312	NaN	1.046717	NaN	
12/13/2016	12:31:37 PM	3390.55	69387.906250	NaN	1.124017	NaN	
12/13/2016	12:31:47 PM	3400.20	67875.921875	NaN	0.908662	NaN	
12/13/2016	12:31:57 PM	3410.25	66923.968750	NaN	1.038386	NaN	
12/13/2016	12:32:07 PM	3420.37	66524.492187	NaN	1.038750	NaN	
12/13/2016	12:32:16 PM	3429.52	64456.421875	NaN	1.063329	NaN	
12/13/2016	12:32:25 PM	3438.64	67812.781250	NaN	0.919014	NaN	
12/13/2016	12:32:35 PM	3448.17	67269.132812	NaN	1.093063	NaN	
12/13/2016	12:32:44 PM	3457.28	65538.195312	NaN	1.143304	NaN	
12/13/2016	12:32:53 PM	3466.56	67126.257812	NaN	1.253335	NaN	
12/13/2016	12:33:03 PM	3476.50	66384.132812	NaN	1.033165	NaN	
12/13/2016	12:33:13 PM	3486.37	67118.757812	NaN	1.155429	NaN	
12/13/2016	12:33:22 PM	3495.50	69329.929687	NaN	1.064090	NaN	
12/13/2016	12:33:32 PM	3505.62	67978.500000	NaN	1.160212	NaN	
12/13/2016	12:33:42 PM	3515.25	67119.656250	NaN	0.966998	NaN	
12/13/2016	12:33:51 PM	3524.61	65943.390625	NaN	0.955578	NaN	
12/13/2016	12:34:01 PM	3534.62	65494.792969	NaN	0.992953	NaN	
12/13/2016	12:34:11 PM	3544.69	64338.156250	NaN	1.080148	NaN	
12/13/2016	12:34:21 PM	3554.50	70749.664062	NaN	0.900988	NaN	
12/13/2016	12:34:30 PM	3563.67	64978.562500	NaN	0.956614	NaN	
12/13/2016	12:34:40 PM	3573.39	63589.289062	NaN	1.007861	NaN	
12/13/2016	12:34:50 PM	3583.61	66307.250000	NaN	1.129038	NaN	
12/13/2016	12:35:00 PM	3593.73	63996.214844	NaN	1.281637	NaN	
12/13/2016	12:35:10 PM	3603.48	63714.152344	NaN	1.008481	NaN	
12/13/2016	12:35:20 PM	3613.66	66131.031250	NaN	1.084268	NaN	
12/13/2016	12:35:30 PM	3623.67	61082.945312	NaN	1.060204	NaN	
12/13/2016	12:35:41 PM	3633.84	61973.957031	NaN	0.984125	NaN	
12/13/2016	12:35:50 PM	3643.31	61211.402344	NaN	1.080868	NaN	
12/13/2016	12:36:00 PM	3653.50	65581.273437	NaN	1.183621	NaN	
12/13/2016	12:36:10 PM	3663.48	66735.671875	NaN	0.917016	NaN	
12/13/2016	12:36:20 PM	3673.69	64028.449219	NaN	1.013784	NaN	
12/13/2016	12:36:30 PM	3683.73	65268.671875	NaN	1.106934	NaN	
12/13/2016	12:36:40 PM	3693.47	65650.562500	NaN	1.007425	NaN	
12/13/2016	12:36:50 PM	3703.61	64156.468750	NaN	1.026623	NaN	
12/13/2016	12:37:01 PM	3713.86	64705.011719	NaN	0.988521	NaN	
12/13/2016	12:37:10 PM	3723.62	65003.781250	NaN	1.170758	NaN	
12/13/2016	12:37:20 PM	3732.92	61100.097656	NaN	0.884807	NaN	
12/13/2016	12:37:29 PM	3742.34	63297.445312	NaN	0.967238	NaN	
12/13/2016	12:37:39 PM	3751.91	65874.312500	NaN	1.101679	NaN	
12/13/2016	12:37:48 PM	3761.48	63337.378906	NaN	0.841678	NaN	
12/13/2016	12:37:58 PM	3771.31	18145.673828	NaN	0.744869	NaN	
12/13/2016	12:38:08 PM	3781.47	550.028503	NaN	0.883051	NaN	
12/13/2016	12:38:18 PM	3791.45	21.168037	NaN	0.323190	NaN	
12/13/2016	12:38:28 PM	3801.39	16.901037	NaN	0.831577	NaN	
12/13/2016	12:38:38 PM	3810.84	23430.207031	NaN	0.909645	NaN	
12/13/2016	12:38:47 PM	3820.67	55822.039062	NaN	0.646029	NaN	
12/13/2016	12:38:58 PM	3830.89	56610.960937	NaN	0.870118	NaN	
12/13/2016	12:39:07 PM	3840.77	54699.457031	NaN	0.875384	NaN	
12/13/2016	12:39:18 PM	3850.81	58902.199219	NaN	1.034106	NaN	
12/13/2016	12:39:28 PM	3860.92	57532.097656	NaN	0.449113	NaN	
12/13/2016	12:39:38 PM	3870.94	57287.484375	NaN	1.010164	NaN	
12/13/2016	12:39:47 PM	3880.61	58149.921875	NaN	0.929265	NaN	
12/13/2016	12:39:57 PM	3889.92	58995.175781	NaN	0.873458	NaN	
12/13/2016	12:40:06 PM	3899.52	57335.363281	NaN	0.732719	NaN	
12/13/2016	12:40:15 PM	3908.73	52626.183594	NaN	1.224092	NaN	
12/13/2016	12:40:25 PM	3918.70	55936.617187	NaN	0.753419	NaN	
12/13/2016	12:40:35 PM	3927.89	54817.324219	NaN	0.895660	NaN	
12/13/2016	12:40:44 PM	3937.69	58250.640625	NaN	1.084196	NaN	
12/13/2016	12:40:55 PM	3947.91	57531.238281	NaN	0.592259	NaN	
12/13/2016	12:41:04 PM	3957.58	55962.468750	NaN	0.739571	NaN	
12/13/2016	12:41:14 PM	3967.75	55560.152344	NaN	0.676288	NaN	
12/13/2016	12:41:25 PM	3977.87	56017.667969	NaN	0.772811	NaN	
12/13/2016	12:41:35 PM	3987.81	58242.941406	NaN	0.683021	NaN	
12/13/2016	12:41:44 PM	3997.77	56926.292969	NaN	0.389439	NaN	
12/13/2016	12:41:55 PM	4007.94	54386.859375	NaN	0.781388	NaN	
12/13/2016	12:42:05 PM	4018.03	57498.160156	NaN	0.365040	NaN	
12/13/2016	12:42:14 PM	4027.67	57687.179687	NaN	1.203897	NaN	
12/13/2016	12:42:25 PM	4037.81	57322.750000	NaN	0.609166	NaN	
12/13/2016	12:42:35 PM	4047.95	56761.312500	NaN	0.681148	NaN	
12/13/2016	12:42:45 PM	4058.05	57347.640625	NaN	0.949445	NaN	
12/13/2016	12:42:54 PM	4067.66	53669.562500	NaN	0.835369	NaN	
12/13/2016	12:43:04 PM	4077.03	58169.578125	NaN	0.937971	NaN	
12/13/2016	12:43:14 PM	4086.97	56925.628906	NaN	0.960286	NaN	
12/13/2016	12:43:24 PM	4096.80	54912.507812	NaN	0.763482	NaN	
12/13/2016	12:43:34 PM	4106.92	53738.382812	NaN	0.897699	NaN	
12/13/2016	12:43:44 PM	4116.81	55739.558594	NaN	0.858605	NaN	
12/13/2016	12:43:54 PM	4127.00	56106.707031	NaN	0.394175	NaN	
12/13/2016	12:44:04 PM	4136.95	57484.050781	NaN	0.706062	NaN	
12/13/2016	12:44:13 PM	4146.67	55668.902344	NaN	0.709358	NaN	
12/13/2016	12:44:24 PM	4156.89	54595.812500	NaN	0.691024	NaN	
12/13/2016	12:44:34 PM	4167.05	56555.820312	NaN	0.521464	NaN	
12/13/2016	12:44:44 PM	4177.03	57593.746094	NaN	1.005187	NaN	
12/13/2016	12:44:54 PM	4186.91	61639.613281	NaN	0.950945	NaN	
12/13/2016	12:45:04 PM	4197.09	58316.976562	NaN	1.156246	NaN	
12/13/2016	12:45:14 PM	4206.91	59765.128906	NaN	0.629408	NaN	
12/13/2016	12:45:23 PM	4216.78	58478.761719	NaN	0.709196	NaN	
12/13/2016	12:45:34 PM	4226.89	57553.535156	NaN	1.099826	NaN	
12/13/2016	12:45:44 PM	4237.06	57185.394531	NaN	0.763108	NaN	
12/13/2016	12:45:53 PM	4246.73	56385.738281	NaN	1.363742	NaN	
12/13/2016	12:46:03 PM	4256.19	57627.777344	NaN	0.717718	NaN	
12/13/2016	12:46:13 PM	4265.80	55188.773437	NaN	0.616485	NaN	
12/13/2016	12:46:23 PM	4275.94	55642.300781	NaN	0.917368	NaN	
12/13/2016	12:46:33 PM	4286.05	57466.867187	NaN	0.665830	NaN	
12/13/2016	12:46:43 PM	4296.16	57267.246094	NaN	0.844211	NaN	
12/13/2016	12:46:52 PM	4305.72	56336.941406	NaN	0.507115	NaN	
12/13/2016	12:47:02 PM	4314.91	56625.656250	NaN	0.934012	NaN	
12/13/2016	12:47:11 PM	4324.02	54245.730469	NaN	0.791843	NaN	
12/13/2016	12:47:20 PM	4333.17	55907.207031	NaN	0.356872	NaN	
12/13/2016	12:47:29 PM	4342.75	56387.324219	NaN	0.894176	NaN	
12/13/2016	12:47:39 PM	4352.14	58957.464844	NaN	0.723132	NaN	
12/13/2016	12:47:49 PM	4361.89	58154.023437	NaN	0.763295	NaN	
12/13/2016	12:47:59 PM	4372.05	57058.437500	NaN	0.705725	NaN	
12/13/2016	12:48:09 PM	4382.12	59398.949219	NaN	0.440601	NaN	
12/13/2016	12:48:19 PM	4392.00	58745.000000	NaN	0.823061	NaN	
12/13/2016	12:48:28 PM	4401.20	60281.949219	NaN	0.633377	NaN	
12/13/2016	12:48:38 PM	4410.95	57718.093750	NaN	0.895197	NaN	
12/13/2016	12:48:48 PM	4420.83	51268.421875	NaN	0.686002	NaN	
12/13/2016	12:48:57 PM	4430.75	105.651169	NaN	0.718662	NaN	
12/13/2016	12:49:08 PM	4441.06	6288.031250	NaN	0.750291	NaN	
12/13/2016	12:49:18 PM	4451.06	60205.515625	NaN	1.151716	NaN	
12/13/2016	12:49:28 PM	4461.02	61636.187500	NaN	1.017793	NaN	
12/13/2016	12:49:37 PM	4470.19	63705.535156	NaN	0.863266	NaN	
12/13/2016	12:49:47 PM	4480.16	66059.437500	NaN	1.095198	NaN	
12/13/2016	12:49:57 PM	4490.14	64826.160156	NaN	1.262634	NaN	
12/13/2016	12:50:07 PM	4499.97	67301.890625	NaN	0.927989	NaN	
12/13/2016	12:50:17 PM	4510.02	63664.089844	NaN	1.162444	NaN	
12/13/2016	12:50:27 PM	4520.16	65687.281250	NaN	1.192914	NaN	
12/13/2016	12:50:36 PM	4529.27	63673.386719	NaN	1.304280	NaN	
12/13/2016	12:50:46 PM	4539.37	63862.167969	NaN	1.055789	NaN	
12/13/2016	12:50:56 PM	4549.20	62360.011719	NaN	1.380311	NaN	
12/13/2016	12:51:06 PM	4558.98	65852.906250	NaN	1.003663	NaN	
12/13/2016	12:51:16 PM	4569.19	62568.000000	NaN	1.184229	NaN	
12/13/2016	12:51:26 PM	4579.03	61783.773437	NaN	1.119975	NaN	
12/13/2016	12:51:35 PM	4588.39	65139.824219	NaN	1.018688	NaN	
12/13/2016	12:51:45 PM	4598.25	62175.238281	NaN	1.151485	NaN	
12/13/2016	12:51:55 PM	4608.30	61887.281250	NaN	0.985500	NaN	
12/13/2016	12:52:05 PM	4618.22	63233.550781	NaN	1.039105	NaN	
12/13/2016	12:52:15 PM	4628.05	60959.093750	NaN	1.068782	NaN	
12/13/2016	12:52:24 PM	4637.27	61664.687500	NaN	1.455436	NaN	
12/13/2016	12:52:34 PM	4647.36	62059.812500	NaN	1.077569	NaN	
12/13/2016	12:52:44 PM	4657.39	61104.332031	NaN	0.956356	NaN	
12/13/2016	12:52:54 PM	4667.14	62954.992187	NaN	1.015201	NaN	
12/13/2016	12:53:04 PM	4677.33	64827.855469	NaN	1.580786	NaN	
12/13/2016	12:53:14 PM	4687.08	62270.824219	NaN	1.483031	NaN	
12/13/2016	12:53:23 PM	4696.22	62469.226562	NaN	0.963293	NaN	
12/13/2016	12:53:32 PM	4705.33	62915.515625	NaN	1.163176	NaN	
12/13/2016	12:53:42 PM	4715.16	63265.136719	NaN	1.414406	NaN	
12/13/2016	12:53:52 PM	4725.08	66356.742187	NaN	0.895935	NaN	
12/13/2016	12:54:02 PM	4735.22	66026.898437	NaN	0.919212	NaN	
12/13/2016	12:54:11 PM	4744.34	61063.992187	NaN	1.130101	NaN	
12/13/2016	12:54:21 PM	4754.03	64972.148437	NaN	1.036288	NaN	
12/13/2016	12:54:31 PM	4764.16	65567.656250	NaN	1.067612	NaN	
12/13/2016	12:54:40 PM	4773.27	64684.824219	NaN	0.969930	NaN	
12/13/2016	12:54:49 PM	4782.45	63478.523437	NaN	1.005983	NaN	
12/13/2016	12:54:59 PM	4792.19	65213.636719	NaN	1.065402	NaN	
12/13/2016	12:55:09 PM	4802.39	64590.492187	NaN	1.165902	NaN	
12/13/2016	12:55:18 PM	4811.50	65236.437500	NaN	1.222576	NaN	
12/13/2016	12:55:28 PM	4821.11	65558.875000	NaN	1.189786	NaN	
12/13/2016	12:55:37 PM	4830.34	64363.089844	NaN	0.984117	NaN	
12/13/2016	12:55:47 PM	4840.48	66453.843750	NaN	1.156018	NaN	
12/13/2016	12:55:57 PM	4850.22	65004.246094	NaN	0.820499	NaN	
12/13/2016	12:56:06 PM	4859.62	65514.855469	NaN	1.049362	NaN	
12/13/2016	12:56:16 PM	4869.45	63581.031250	NaN	1.050488	NaN	
12/13/2016	12:56:26 PM	4879.17	63236.820312	NaN	1.025243	NaN	
12/13/2016	12:56:35 PM	4888.48	61643.136719	NaN	1.079131	NaN	
12/13/2016	12:56:45 PM	4898.14	62611.375000	NaN	0.775143	NaN	
12/13/2016	12:56:54 PM	4907.25	64282.726562	NaN	0.961220	NaN	
12/13/2016	12:57:03 PM	4916.36	63377.601562	NaN	1.277014	NaN	
12/13/2016	12:57:12 PM	4925.53	63804.144531	NaN	1.265329	NaN	
12/13/2016	12:57:22 PM	4935.58	62134.843750	NaN	1.090043	NaN	
12/13/2016	12:57:32 PM	4945.11	63236.132812	NaN	0.989519	NaN	
12/13/2016	12:57:42 PM	4955.36	59115.707031	NaN	1.107209	NaN	
12/13/2016	12:57:52 PM	4965.53	63403.917969	NaN	1.047394	NaN	
12/13/2016	12:58:02 PM	4975.41	64580.535156	NaN	1.182418	NaN	
12/13/2016	12:58:11 PM	4984.64	64361.878906	NaN	1.221785	NaN	
12/13/2016	12:58:21 PM	4994.47	67415.648437	NaN	1.037677	NaN	
12/13/2016	12:58:31 PM	5004.30	59793.277344	NaN	1.129614	NaN	
12/13/2016	12:58:41 PM	5014.36	64396.867187	NaN	1.073841	NaN	
12/13/2016	12:58:51 PM	5024.41	62676.636719	NaN	1.096365	NaN	
12/13/2016	12:59:00 PM	5033.55	66376.359375	NaN	1.044612	NaN	
12/13/2016	12:59:10 PM	5043.19	66243.140625	NaN	1.079288	NaN	
12/13/2016	12:59:19 PM	5052.59	62923.089844	NaN	0.766547	NaN	
12/13/2016	12:59:29 PM	5062.23	61729.082031	NaN	1.064574	NaN	
12/13/2016	12:59:38 PM	5071.61	61714.890625	NaN	1.296748	NaN	
12/13/2016	12:59:48 PM	5081.53	65098.691406	NaN	0.885213	NaN	
12/13/2016	12:59:58 PM	5091.53	61989.988281	NaN	1.295977	NaN	
12/13/2016	1:00:08 PM	5101.70	63109.136719	NaN	0.857303	NaN	
12/13/2016	1:00:18 PM	5111.44	61225.167969	NaN	1.186869	NaN	
12/13/2016	1:00:28 PM	5121.78	61291.851562	NaN	1.430989	NaN	
12/13/2016	1:00:38 PM	5131.53	62873.609375	NaN	1.025786	NaN	
12/13/2016	1:00:47 PM	5140.70	63772.851562	NaN	1.066866	NaN	
12/13/2016	1:00:57 PM	5150.48	66824.117187	NaN	1.012661	NaN	
12/13/2016	1:01:06 PM	5159.73	64576.835937	NaN	0.871031	NaN	
12/13/2016	1:01:16 PM	5169.42	66972.734375	NaN	1.093684	NaN	
12/13/2016	1:01:26 PM	5179.58	66802.132812	NaN	0.845905	NaN	
12/13/2016	1:01:35 PM	5188.70	65189.535156	NaN	0.854706	NaN	
12/13/2016	1:01:45 PM	5198.64	68908.218750	NaN	0.944119	NaN	
12/13/2016	1:01:55 PM	5208.67	67997.390625	NaN	0.951021	NaN	
12/13/2016	1:02:05 PM	5218.36	70598.257812	NaN	0.838782	NaN	
12/13/2016	1:02:15 PM	5228.52	69870.523437	NaN	0.904889	NaN	
12/13/2016	1:02:25 PM	5238.52	71446.437500	NaN	1.030762	NaN	
12/13/2016	1:02:35 PM	5248.44	38765.609375	NaN	1.303878	NaN	
12/13/2016	1:02:45 PM	5258.39	8.465870	NaN	0.305250	NaN	
12/13/2016	1:02:55 PM	5268.45	32634.691406	NaN	0.810099	NaN	
12/13/2016	1:03:04 PM	5277.78	74705.171875	NaN	1.142154	NaN	
12/13/2016	1:03:14 PM	5287.58	75471.742187	NaN	1.241806	NaN	
12/13/2016	1:03:24 PM	5297.59	71237.382812	NaN	1.215011	NaN	
12/13/2016	1:03:34 PM	5307.52	72662.414062	NaN	1.166177	NaN	
12/13/2016	1:03:43 PM	5316.78	70987.312500	NaN	1.192641	NaN	
12/13/2016	1:03:53 PM	5326.55	76199.765625	NaN	1.320839	NaN	
12/13/2016	1:04:02 PM	5335.70	70111.445312	NaN	1.046091	NaN	
12/13/2016	1:04:12 PM	5345.48	74879.609375	NaN	1.076840	NaN	
12/13/2016	1:04:22 PM	5355.52	74701.828125	NaN	0.974462	NaN	
12/13/2016	1:04:32 PM	5365.59	75338.335937	NaN	1.025048	NaN	
12/13/2016	1:04:42 PM	5375.52	76337.703125	NaN	1.296069	NaN	
12/13/2016	1:04:52 PM	5385.66	72807.125000	NaN	0.948504	NaN	
12/13/2016	1:05:02 PM	5395.62	72166.710937	NaN	1.036962	NaN	
12/13/2016	1:05:12 PM	5404.83	75124.148437	NaN	1.067014	NaN	
12/13/2016	1:05:22 PM	5414.92	75683.703125	NaN	1.236845	NaN	
12/13/2016	1:05:31 PM	5424.45	75033.617187	NaN	1.314463	NaN	
12/13/2016	1:05:41 PM	5433.81	74191.976562	NaN	1.022952	NaN	
12/13/2016	1:05:50 PM	5443.67	77482.179687	NaN	1.167344	NaN	
12/13/2016	1:06:00 PM	5453.67	77919.468750	NaN	1.066280	NaN	
12/13/2016	1:06:11 PM	5463.80	75204.093750	NaN	1.191839	NaN	
12/13/2016	1:06:21 PM	5473.89	75457.632812	NaN	1.151199	NaN	
12/13/2016	1:06:30 PM	5483.73	75780.562500	NaN	0.883734	NaN	
12/13/2016	1:06:41 PM	5493.83	74291.187500	NaN	1.206351	NaN	
12/13/2016	1:06:50 PM	5503.50	75176.234375	NaN	1.082721	NaN	
12/13/2016	1:07:00 PM	5512.87	76202.812500	NaN	1.072307	NaN	
12/13/2016	1:07:09 PM	5522.53	74910.351562	NaN	1.104001	NaN	
12/13/2016	1:07:19 PM	5532.69	74078.210937	NaN	1.106798	NaN	
12/13/2016	1:07:29 PM	5541.87	75072.328125	NaN	1.184729	NaN	
12/13/2016	1:07:38 PM	5551.67	73218.617187	NaN	0.967262	NaN	
12/13/2016	1:07:48 PM	5560.83	72223.640625	NaN	1.221687	NaN	
12/13/2016	1:07:57 PM	5569.98	77042.914062	NaN	1.066952	NaN	
12/13/2016	1:08:06 PM	5579.78	76931.554687	NaN	0.956572	NaN	
12/13/2016	1:08:16 PM	5588.92	74223.859375	NaN	1.253236	NaN	
12/13/2016	1:08:25 PM	5598.64	76949.023437	NaN	1.205373	NaN	
12/13/2016	1:08:35 PM	5607.80	73568.265625	NaN	1.107866	NaN	
12/13/2016	1:08:44 PM	5616.92	75898.921875	NaN	1.226177	NaN	
12/13/2016	1:08:53 PM	5626.61	75741.343750	NaN	1.181010	NaN	
12/13/2016	1:09:02 PM	5635.73	75932.250000	NaN	1.098929	NaN	
12/13/2016	1:09:13 PM	5645.84	75151.640625	NaN	0.969910	NaN	
12/13/2016	1:09:23 PM	5655.84	77773.281250	NaN	1.223231	NaN	
12/13/2016	1:09:32 PM	5665.67	72651.445312	NaN	1.252586	NaN	
12/13/2016	1:09:42 PM	5674.91	71772.898437	NaN	1.072876	NaN	
12/13/2016	1:09:51 PM	5684.70	76879.593750	NaN	1.216622	NaN	
12/13/2016	1:10:01 PM	5693.92	73886.804687	NaN	1.071992	NaN	
12/13/2016	1:10:10 PM	5703.08	76274.429687	NaN	1.198198	NaN	
12/13/2016	1:10:20 PM	5712.94	77806.875000	NaN	1.056401	NaN	
12/13/2016	1:10:29 PM	5722.69	77072.304687	NaN	1.042476	NaN	
12/13/2016	1:10:39 PM	5732.67	76013.375000	NaN	1.092727	NaN	
12/13/2016	1:10:49 PM	5741.95	77353.414062	NaN	1.085162	NaN	
12/13/2016	1:10:59 PM	5751.95	72751.335937	NaN	1.112969	NaN	
12/13/2016	1:11:09 PM	5761.91	75034.406250	NaN	1.302742	NaN	
12/13/2016	1:11:18 PM	5771.72	76328.890625	NaN	1.175851	NaN	
12/13/2016	1:11:29 PM	5781.80	78818.539062	NaN	1.011098	NaN	
12/13/2016	1:11:39 PM	5791.86	79654.453125	NaN	1.124958	NaN	
12/13/2016	1:11:48 PM	5801.06	80150.382812	NaN	1.236468	NaN	
12/13/2016	1:11:58 PM	5810.95	77761.218750	NaN	1.167171	NaN	
12/13/2016	1:12:08 PM	5820.94	79340.742187	NaN	1.228657	NaN	
12/13/2016	1:12:18 PM	5830.87	74693.093750	NaN	1.141106	NaN	
12/13/2016	1:12:28 PM	5840.80	76274.984375	NaN	1.081745	NaN	
12/13/2016	1:12:38 PM	5850.83	80690.648437	NaN	1.278529	NaN	
12/13/2016	1:12:47 PM	5860.03	77033.968750	NaN	1.366668	NaN	
12/13/2016	1:12:57 PM	5869.87	78070.367187	NaN	1.083751	NaN	
12/13/2016	1:13:06 PM	5879.73	77994.507812	NaN	1.019517	NaN	
12/13/2016	1:13:16 PM	5889.05	79183.437500	NaN	1.165499	NaN	
12/13/2016	1:13:26 PM	5899.11	75453.460937	NaN	1.005154	NaN	
12/13/2016	1:13:36 PM	5909.02	77864.476562	NaN	1.091458	NaN	
12/13/2016	1:13:46 PM	5919.03	73746.320312	NaN	1.219994	NaN	
12/13/2016	1:13:56 PM	5928.89	75372.929687	NaN	1.188687	NaN	
12/13/2016	1:14:05 PM	5938.17	78816.476562	NaN	1.177577	NaN	
12/13/2016	1:14:15 PM	5948.14	79537.250000	NaN	1.150637	NaN	
12/13/2016	1:14:25 PM	5958.27	76813.257812	NaN	1.110227	NaN	
12/13/2016	1:14:35 PM	5967.97	74526.562500	NaN	1.162201	NaN	
12/13/2016	1:14:45 PM	5977.98	76001.343750	NaN	1.094718	NaN	
12/13/2016	1:14:54 PM	5987.12	73352.070312	NaN	1.093525	NaN	
12/13/2016	1:15:04 PM	5997.09	78679.382812	NaN	1.308563	NaN	
12/13/2016	1:15:14 PM	6006.94	76554.015625	NaN	1.171876	NaN	
12/13/2016	1:15:23 PM	6016.11	76567.304687	NaN	1.087014	NaN	
12/13/2016	1:15:33 PM	6026.19	75959.750000	NaN	0.806830	NaN	
12/13/2016	1:15:43 PM	6035.94	74985.398437	NaN	1.139831	NaN	
12/13/2016	1:15:53 PM	6045.98	74323.765625	NaN	1.361864	NaN	
12/13/2016	1:16:02 PM	6055.23	73755.648437	NaN	1.191136	NaN	
12/13/2016	1:16:12 PM	6064.94	74857.421875	NaN	1.030879	NaN	
12/13/2016	1:16:21 PM	6074.30	77158.164062	NaN	1.119311	NaN	
12/13/2016	1:16:31 PM	6084.05	78542.593750	NaN	1.118531	NaN	
12/13/2016	1:16:41 PM	6093.81	10525.780273	NaN	1.417367	NaN	
12/13/2016	1:16:51 PM	6103.97	418.250275	NaN	0.624324	NaN	
12/13/2016	1:17:01 PM	6113.87	550.897522	NaN	0.513014	NaN	
12/13/2016	1:17:10 PM	6123.00	319.153503	NaN	0.526985	NaN	
12/13/2016	1:17:19 PM	6132.37	6752.450684	NaN	0.379675	NaN	
12/13/2016	1:17:29 PM	6142.17	51560.875000	NaN	1.104785	NaN	
12/13/2016	1:17:38 PM	6151.47	64562.710937	NaN	0.949338	NaN	
12/13/2016	1:17:48 PM	6161.00	58665.683594	NaN	1.048256	NaN	
12/13/2016	1:17:57 PM	6170.36	60356.035156	NaN	0.987685	NaN	
12/13/2016	1:18:07 PM	6180.02	55907.054687	NaN	1.029886	NaN	
12/13/2016	1:18:16 PM	6189.53	53943.242187	NaN	1.157301	NaN	
12/13/2016	1:18:26 PM	6199.11	51734.441406	NaN	0.957703	NaN	
12/13/2016	1:18:36 PM	6209.39	52479.960937	NaN	1.009271	NaN	
12/13/2016	1:18:46 PM	6219.09	51078.843750	NaN	0.841253	NaN	
12/13/2016	1:18:56 PM	6229.28	50005.132812	NaN	0.819627	NaN	
12/13/2016	1:19:06 PM	6239.25	54167.023437	NaN	0.958015	NaN	
12/13/2016	1:19:16 PM	6249.33	51898.117187	NaN	1.001771	NaN	
12/13/2016	1:19:26 PM	6259.45	52469.597656	NaN	1.145949	NaN	
12/13/2016	1:19:36 PM	6268.98	52500.671875	NaN	0.918487	NaN	
12/13/2016	1:19:45 PM	6278.48	51961.660156	NaN	0.939614	NaN	
12/13/2016	1:19:55 PM	6288.02	53493.433594	NaN	0.992921	NaN	
12/13/2016	1:20:04 PM	6297.36	49773.292969	NaN	1.123796	NaN	
12/13/2016	1:20:14 PM	6307.56	50925.054687	NaN	1.029415	NaN	
12/13/2016	1:20:24 PM	6317.56	51535.496094	NaN	1.003271	NaN	
12/13/2016	1:20:34 PM	6327.03	52450.050781	NaN	1.042677	NaN	
12/13/2016	1:20:43 PM	6336.31	51104.632812	NaN	1.050182	NaN	
12/13/2016	1:20:53 PM	6346.56	51888.101562	NaN	1.515016	NaN	
12/13/2016	1:21:03 PM	6356.02	51479.406250	NaN	1.163952	NaN	
12/13/2016	1:21:12 PM	6365.50	49928.949219	NaN	0.823595	NaN	
12/13/2016	1:21:22 PM	6375.19	50626.621094	NaN	1.113883	NaN	
12/13/2016	1:21:32 PM	6385.44	49960.593750	NaN	1.071412	NaN	
12/13/2016	1:21:42 PM	6395.11	51417.632812	NaN	1.089896	NaN	
12/13/2016	1:21:52 PM	6405.53	50247.996094	NaN	1.060063	NaN	
12/13/2016	1:22:02 PM	6415.70	51455.925781	NaN	0.975740	NaN	
12/13/2016	1:22:12 PM	6425.44	50398.945312	NaN	0.925300	NaN	
12/13/2016	1:22:22 PM	6435.48	52460.707031	NaN	0.816067	NaN	
12/13/2016	1:22:32 PM	6445.48	53231.957031	NaN	0.949879	NaN	
12/13/2016	1:22:42 PM	6455.47	50939.667969	NaN	1.060881	NaN	
12/13/2016	1:22:52 PM	6465.52	50693.699219	NaN	0.964081	NaN	
12/13/2016	1:23:02 PM	6475.56	52679.101562	NaN	1.297600	NaN	
12/13/2016	1:23:12 PM	6485.64	52164.433594	NaN	0.963805	NaN	
12/13/2016	1:23:22 PM	6495.11	52570.105469	NaN	1.097996	NaN	
12/13/2016	1:23:31 PM	6504.62	50696.492187	NaN	1.052835	NaN	
12/13/2016	1:23:41 PM	6514.73	52412.671875	NaN	1.288925	NaN	
12/13/2016	1:23:51 PM	6524.19	51455.988281	NaN	1.030236	NaN	
12/13/2016	1:24:00 PM	6533.66	53349.136719	NaN	0.979519	NaN	
12/13/2016	1:24:10 PM	6543.16	52943.167969	NaN	1.070216	NaN	
12/13/2016	1:24:19 PM	6552.50	49206.890625	NaN	1.020307	NaN	
12/13/2016	1:24:29 PM	6562.52	50906.687500	NaN	0.888468	NaN	
12/13/2016	1:24:39 PM	6572.73	50676.996094	NaN	0.923582	NaN	
12/13/2016	1:24:49 PM	6582.28	50404.140625	NaN	0.890668	NaN	
12/13/2016	1:24:58 PM	6591.67	53217.277344	NaN	1.094849	NaN	
12/13/2016	1:25:08 PM	6601.48	51051.621094	NaN	1.033877	NaN	
12/13/2016	1:25:17 PM	6610.66	51121.980469	NaN	0.918359	NaN	
12/13/2016	1:25:27 PM	6620.61	52444.308594	NaN	0.918773	NaN	
12/13/2016	1:25:37 PM	6630.72	50794.902344	NaN	0.865421	NaN	
12/13/2016	1:25:47 PM	6640.28	50757.457031	NaN	1.053740	NaN	
12/13/2016	1:25:56 PM	6649.53	51102.664062	NaN	1.009742	NaN	
12/13/2016	1:26:06 PM	6659.69	50993.574219	NaN	1.186652	NaN	
12/13/2016	1:26:16 PM	6669.37	50876.816406	NaN	1.179365	NaN	
12/13/2016	1:26:25 PM	6678.77	50736.164062	NaN	1.048619	NaN	
12/13/2016	1:26:35 PM	6688.52	53143.949219	NaN	0.888221	NaN	
