date	time	relative time [s]	Cn [P/cm^3]	none	X50(V) [micro-m]	none	
12/13/2016	11:39:18 AM	251.52	8459.571289	NaN	1.294792	NaN	
12/13/2016	11:39:19 AM	252.19	9684.385742	NaN	0.899380	NaN	
12/13/2016	11:39:20 AM	253.27	10249.917969	NaN	2.090346	NaN	
12/13/2016	11:39:21 AM	254.36	10915.493164	NaN	0.979493	NaN	
12/13/2016	11:39:22 AM	255.16	8987.166016	NaN	0.787503	NaN	
12/13/2016	11:39:23 AM	256.25	12754.869141	NaN	1.942393	NaN	
12/13/2016	11:39:24 AM	257.14	7133.493652	NaN	0.480778	NaN	
12/13/2016	11:39:25 AM	258.41	8307.611328	NaN	2.256766	NaN	
12/13/2016	11:39:26 AM	259.08	11371.845703	NaN	0.780538	NaN	
12/13/2016	11:39:27 AM	260.17	10391.660156	NaN	0.769969	NaN	
12/13/2016	11:39:28 AM	261.25	10205.933594	NaN	0.723382	NaN	
12/13/2016	11:39:29 AM	262.34	7233.526855	NaN	2.614173	NaN	
12/13/2016	11:39:30 AM	263.72	9455.084961	NaN	1.082818	NaN	
12/13/2016	11:39:31 AM	264.70	10491.080078	NaN	1.933833	NaN	
12/13/2016	11:39:32 AM	265.39	9470.741211	NaN	2.427528	NaN	
12/13/2016	11:39:33 AM	266.44	11974.079102	NaN	1.276336	NaN	
12/13/2016	11:39:34 AM	267.27	13147.171875	NaN	1.428360	NaN	
12/13/2016	11:39:35 AM	268.14	8631.502930	NaN	0.974869	NaN	
12/13/2016	11:39:36 AM	269.22	10893.687500	NaN	0.586144	NaN	
12/13/2016	11:39:37 AM	270.11	10243.605469	NaN	0.960749	NaN	
12/13/2016	11:39:38 AM	271.39	11208.511719	NaN	1.147575	NaN	
12/13/2016	11:39:39 AM	272.61	7841.119141	NaN	1.451614	NaN	
12/13/2016	11:39:40 AM	273.30	9673.125977	NaN	0.888137	NaN	
12/13/2016	11:39:42 AM	275.22	13826.944336	NaN	0.685746	NaN	
12/13/2016	11:39:43 AM	276.12	9566.161133	NaN	0.889769	NaN	
12/13/2016	11:39:44 AM	277.20	9653.585937	NaN	0.683468	NaN	
12/13/2016	11:39:45 AM	278.48	7435.386230	NaN	0.820191	NaN	
12/13/2016	11:39:46 AM	279.17	12895.212891	NaN	0.849435	NaN	
12/13/2016	11:39:47 AM	280.22	10751.780273	NaN	1.157034	NaN	
12/13/2016	11:39:48 AM	281.30	10438.275391	NaN	0.917047	NaN	
12/13/2016	11:39:49 AM	282.19	12253.102539	NaN	1.639529	NaN	
12/13/2016	11:39:50 AM	283.48	8448.986328	NaN	0.878359	NaN	
12/13/2016	11:39:51 AM	284.23	8687.752930	NaN	1.341386	NaN	
12/13/2016	11:39:52 AM	285.52	10117.531250	NaN	1.435457	NaN	
12/13/2016	11:39:53 AM	286.16	9650.530273	NaN	1.038931	NaN	
12/13/2016	11:39:54 AM	287.20	7477.627930	NaN	1.590476	NaN	
