date	time	relative time [s]	Cn [P/cm^3]	none	X50(V) [micro-m]	none	
12/13/2016	2:01:20 PM	79.25	48946.402344	NaN	1.306272	NaN	
12/13/2016	2:01:20 PM	79.86	48385.859375	NaN	0.408921	NaN	
12/13/2016	2:01:22 PM	81.16	49180.593750	NaN	0.519628	NaN	
12/13/2016	2:01:22 PM	81.77	54170.644531	NaN	0.309421	NaN	
12/13/2016	2:01:24 PM	83.03	56229.472656	NaN	2.219518	NaN	
12/13/2016	2:01:25 PM	84.23	50867.148437	NaN	1.032883	NaN	
12/13/2016	2:01:25 PM	84.91	55128.023437	NaN	1.040295	NaN	
12/13/2016	2:01:27 PM	86.16	55527.566406	NaN	1.078628	NaN	
12/13/2016	2:01:27 PM	86.77	53428.597656	NaN	0.975740	NaN	
12/13/2016	2:01:29 PM	88.06	56937.703125	NaN	0.315129	NaN	
12/13/2016	2:01:30 PM	89.28	56010.875000	NaN	1.212266	NaN	
12/13/2016	2:01:30 PM	89.98	46560.734375	NaN	0.859557	NaN	
12/13/2016	2:01:32 PM	91.23	56812.750000	NaN	0.358141	NaN	
12/13/2016	2:01:32 PM	91.94	50676.050781	NaN	0.788082	NaN	
12/13/2016	2:01:34 PM	93.12	56172.421875	NaN	1.300432	NaN	
12/13/2016	2:01:35 PM	94.00	58632.144531	NaN	1.308980	NaN	
12/13/2016	2:01:35 PM	94.98	62497.835937	NaN	0.902248	NaN	
12/13/2016	2:01:37 PM	96.25	60021.191406	NaN	0.324428	NaN	
12/13/2016	2:01:37 PM	96.91	51119.718750	NaN	1.023748	NaN	
12/13/2016	2:01:39 PM	98.11	53059.320312	NaN	1.826810	NaN	
12/13/2016	2:01:39 PM	98.97	51483.992187	NaN	0.352659	NaN	
12/13/2016	2:01:41 PM	100.00	54499.464844	NaN	0.334027	NaN	
12/13/2016	2:01:42 PM	101.25	51943.628906	NaN	0.387515	NaN	
12/13/2016	2:01:42 PM	101.89	56152.265625	NaN	1.129687	NaN	
12/13/2016	2:01:44 PM	103.17	53459.214844	NaN	0.949059	NaN	
12/13/2016	2:01:44 PM	103.83	53140.503906	NaN	1.019409	NaN	
12/13/2016	2:01:46 PM	105.02	56322.601562	NaN	1.456078	NaN	
12/13/2016	2:01:47 PM	106.27	49958.777344	NaN	0.840183	NaN	
12/13/2016	2:01:47 PM	106.89	56109.742187	NaN	1.190859	NaN	
12/13/2016	2:01:49 PM	108.14	55620.492187	NaN	0.818881	NaN	
12/13/2016	2:01:49 PM	108.78	60931.070312	NaN	0.394973	NaN	
12/13/2016	2:01:51 PM	110.05	52754.574219	NaN	0.664463	NaN	
12/13/2016	2:01:52 PM	111.31	54244.761719	NaN	0.992908	NaN	
12/13/2016	2:01:53 PM	112.02	53052.746094	NaN	0.782790	NaN	
12/13/2016	2:01:54 PM	113.23	55647.976562	NaN	0.715223	NaN	
12/13/2016	2:01:54 PM	113.95	51436.343750	NaN	1.075570	NaN	
12/13/2016	2:01:56 PM	115.20	54226.160156	NaN	0.670126	NaN	
12/13/2016	2:01:56 PM	115.83	53428.800781	NaN	1.599811	NaN	
12/13/2016	2:01:58 PM	117.09	50080.621094	NaN	1.222650	NaN	
12/13/2016	2:01:59 PM	118.31	50549.484375	NaN	1.876943	NaN	
12/13/2016	2:02:00 PM	119.00	49052.855469	NaN	0.613150	NaN	
12/13/2016	2:02:01 PM	120.31	58879.175781	NaN	0.973405	NaN	
12/13/2016	2:02:01 PM	120.91	52746.902344	NaN	0.322808	NaN	
12/13/2016	2:02:03 PM	122.19	51850.671875	NaN	0.922041	NaN	
12/13/2016	2:02:03 PM	122.83	52073.000000	NaN	2.057998	NaN	
12/13/2016	2:02:05 PM	124.06	52147.312500	NaN	0.769132	NaN	
12/13/2016	2:02:06 PM	125.31	52860.468750	NaN	0.380600	NaN	
12/13/2016	2:02:07 PM	126.00	55474.800781	NaN	0.984787	NaN	
12/13/2016	2:02:08 PM	127.25	58305.832031	NaN	0.342101	NaN	
12/13/2016	2:02:08 PM	127.91	55451.503906	NaN	0.397770	NaN	
12/13/2016	2:02:10 PM	129.19	56919.140625	NaN	1.013553	NaN	
12/13/2016	2:02:10 PM	129.89	53696.082031	NaN	1.314667	NaN	
12/13/2016	2:02:12 PM	131.05	63305.960937	NaN	1.252173	NaN	
12/13/2016	2:02:13 PM	132.30	56135.417969	NaN	0.768184	NaN	
12/13/2016	2:02:13 PM	132.98	58655.820312	NaN	0.737606	NaN	
12/13/2016	2:02:15 PM	134.22	55642.066406	NaN	1.182393	NaN	
12/13/2016	2:02:15 PM	134.84	55509.515625	NaN	1.458206	NaN	
12/13/2016	2:02:17 PM	136.14	51118.601562	NaN	1.134327	NaN	
12/13/2016	2:02:18 PM	137.31	54965.003906	NaN	0.421468	NaN	
12/13/2016	2:02:18 PM	137.94	53138.484375	NaN	0.355857	NaN	
